film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
957,"WAR NOTTING","A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies",2006,1,NULL,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
962,"WASTELAND DIVINE","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",2006,1,NULL,7,2.99,85,18.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
963,"WATCH TRACY","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",2006,1,NULL,5,0.99,78,12.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
967,"WEEKEND PERSONAL","A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat",2006,1,NULL,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
970,"WESTWARD SEABISCUIT","A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China",2006,1,NULL,7,0.99,52,11.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
971,"WHALE BIKINI","A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",2006,1,NULL,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
972,"WHISPERER GIANT","A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan",2006,1,NULL,4,4.99,59,24.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
973,"WIFE TURN","A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan",2006,1,NULL,3,4.99,183,27.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
974,"WILD APOLLO","A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention",2006,1,NULL,4,0.99,181,24.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
976,"WIND PHANTOM","A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,NULL,6,0.99,111,12.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
977,"WINDOW SIDE","A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery",2006,1,NULL,3,2.99,85,25.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
978,"WISDOM WORKER","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,NULL,3,0.99,98,12.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
980,"WIZARD COLDBLOODED","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",2006,1,NULL,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
982,"WOMEN DORADO","A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia",2006,1,NULL,4,0.99,126,23.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
987,"WORDS HUNTER","A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention",2006,1,NULL,3,2.99,116,13.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
989,"WORKING MICROCOSMOS","A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China",2006,1,NULL,4,4.99,74,22.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
991,"WORST BANGER","A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback",2006,1,NULL,4,2.99,185,26.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
994,"WYOMING STORM","A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat",2006,1,NULL,6,4.99,100,29.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42"
995,"YENTL IDAHO","A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin",2006,1,NULL,5,4.99,86,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
998,"ZHIVAGO CORE","A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies",2006,1,NULL,6,0.99,105,10.99,NC-17,"Deleted Scenes","2006-02-15 05:03:42"
999,"ZOOLANDER FICTION","A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China",2006,1,NULL,5,2.99,101,28.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
